country,year,Access to electricity (% of population),Access to clean fuels for cooking,Renewable-electricity-generating-capacity-per-capita,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Value_co2_emissions_kt_by_country,Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita,Density_(P/Km2),Land Area(Km2),Latitude,Longitude,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy;;;;;;;;;;;;,cluster
Sweden,2006.0,100.0,100.0,,40.08,5.24,66.98,71.06,96.34282,70265.69,4.9,48900.00153,32.33128,4.662773552,46593.60216,25.0,450295.0,60.128161,18.643501,SWE,9104724.0,372234682368.0,36.637,0.609,249.283,2.27,918.205,8.36,5.835,0.36,49.693,10.416,3.335,3882.583,35.35,96.653,0.88,,0.0,0.0,0.0,0.614,5.61,149.32,16400.279,143.28,37.657,-6.369,-42.867,69210.57,1.693,1.045,2.483,575.525,5.24,26378.953,240.173,3.657,38.114,4.688,0.412,9.189,65.9,0.6,1009.229,,0.0,0.0,0.0,0.419,1.458,7.12,-14.9,-32.0,175.321,6778.899,61.72,19256.082,43.076,27.822,-9.649,-45.35,389.97,15161.36,138.04,42831.617,96.343,61.886,6.04,4.045,-7.86,-16.857,182.877,7356.621,66.98,20085.971,46.748,29.022,-0.641,-1.263,195.634,412.972,3.76,21487.139,,0.0,0.0,0.0,2.624,31.046,26.684,8.36,0.0,11.608,2.775,918.205,0.0,2930.813,5.835,0.0,4.235,15736.886,630.143,-11.226,-28.494,207.093,7804.739,71.06,22745.648,49.595,32.864,0.0,-0.0,0.006,0.0,0.0,0.625,0.0,0.001,5.205,0.122,2.812,107.636,0.98,308.844,0.684,0.446;;;;;;;;;;;;,resource_rich
Sweden,2007.0,100.0,100.0,,41.75,4.42,66.97,77.43,97.02996,70870.68,4.71,47139.99939,34.59903,3.439221776,53700.00534,25.0,450295.0,60.128161,18.643501,SWE,9164274.0,387881828352.0,37.714,0.856,341.067,3.126,1073.735,9.84,6.612,0.488,46.029,-6.823,-2.412,3594.155,32.938,70.928,0.65,,0.0,0.0,0.0,0.437,5.138,150.14,16383.185,148.82,39.036,1.74,10.964,69957.219,1.653,-2.691,-6.462,482.308,4.42,25502.416,233.711,2.97,36.454,3.202,0.294,9.483,90.569,0.83,1034.779,,0.0,0.0,0.0,0.558,1.479,6.85,7.391,11.782,187.103,7219.339,66.16,20416.57,44.456,29.184,5.223,17.426,407.396,15756.839,144.4,44454.805,97.03,63.546,1.32,0.879,-0.012,-1.165,181.713,7307.726,66.97,19828.365,45.001,28.344,-2.221,-4.344,191.29,320.811,2.94,20873.482,,0.0,0.0,0.0,1.976,29.837,31.398,9.84,0.0,17.665,4.714,1073.735,0.0,3426.129,6.612,0.0,4.897,16239.147,641.107,10.011,18.591,225.683,8449.114,77.43,24626.441,52.029,35.202,50.0,0.003,0.008,0.0,0.0,0.926,0.0,0.001,44.874,1.236,4.048,156.041,1.43,441.75,0.961,0.631;;;;;;;;;;;;,resource_rich
Sweden,2008.0,100.0,100.0,,43.2,4.6,63.89,81.41,96.93129,69369.7,4.7,46150.00153,36.92847,-0.450559257,56152.55234,25.0,450295.0,60.128161,18.643501,SWE,9229282.0,388980506624.0,21.847,0.683,412.654,3.809,1120.347,10.34,6.898,0.596,47.832,0.029,0.009,3569.86,32.947,55.259,0.51,,0.0,0.0,0.0,0.34,5.16,147.94,16029.416,149.9,39.627,-0.396,-2.542,69189.039,1.642,-1.944,-4.543,498.414,4.6,24830.521,229.168,3.069,35.888,-9.203,-0.873,8.61,67.177,0.62,932.927,,0.0,0.0,0.0,0.414,1.348,7.17,4.7,7.576,194.68,7483.789,69.07,21093.678,46.077,30.487,1.209,2.001,409.397,15743.369,145.3,44358.523,96.931,64.112,-1.96,-1.325,-4.6,-9.435,172.278,6922.532,63.89,18666.453,42.622,26.979,-1.924,-3.68,187.61,375.977,3.47,20327.736,,0.0,0.0,0.0,2.315,29.38,32.998,10.34,0.0,5.097,1.6,1120.347,0.0,3575.402,6.898,0.0,5.168,16241.783,638.565,6.037,11.436,237.119,8820.839,81.41,25692.07,54.31,37.133,33.333,0.003,0.011,0.0,0.0,1.218,0.0,0.002,39.734,1.573,5.622,216.702,2.0,609.118,1.334,0.88;;;;;;;;;;;;,resource_rich
Sweden,2009.0,100.0,100.0,,45.71,4.62,52.17,79.81,96.61786,63081.84,4.5,42880.00107,39.14199,-4.339790575,46946.96027,25.0,450295.0,60.128161,18.643501,SWE,9301413.0,373026357248.0,2.832,0.108,421.049,3.916,1232.071,11.46,8.389,0.675,51.098,-29.501,-9.72,2497.197,23.227,54.83,0.51,,0.0,0.0,0.0,0.373,4.006,141.29,15190.165,136.6,39.55,-9.201,-58.752,62336.012,1.554,-8.587,-19.679,496.699,4.62,22522.238,209.489,3.382,36.13,33.504,2.885,11.495,167.716,1.56,1235.834,,0.0,0.0,0.0,1.142,1.983,6.98,-5.399,-11.647,183.033,7079.569,65.85,19677.953,48.206,31.568,-9.197,-39.073,370.324,14189.241,131.98,39813.773,96.618,63.87,4.69,3.319,-18.338,-32.461,139.817,5608.825,52.17,15031.771,38.192,24.114,-6.846,-12.844,174.766,274.152,2.55,18789.207,,0.0,0.0,0.0,1.867,30.142,36.584,11.46,0.0,10.866,3.586,1232.071,0.0,3933.163,8.389,0.0,6.31,14685.941,579.813,-2.36,-6.612,230.508,8580.416,79.81,24782.004,58.426,39.756,75.0,0.008,0.02,1.075,0.01,2.102,0.007,0.003,24.485,1.333,6.955,267.701,2.49,747.736,1.823,1.2;;;;;;;;;;;;,resource_rich
Sweden,2010.0,100.0,100.0,,44.7,8.53,57.83,82.09,94.25396,66485.91,4.77,48130.00107,38.351444,5.952107008,52869.04429,25.0,450295.0,60.128161,18.643501,SWE,9381722.0,399838969856.0,4.578,0.179,436.555,4.096,1299.335,12.19,8.212,0.659,63.725,33.797,7.85,3312.566,31.078,108.722,1.02,,0.0,0.0,0.0,0.687,4.999,150.53,16045.028,148.45,39.817,7.23,41.922,66270.922,1.555,9.225,19.326,909.215,8.53,24389.428,228.815,5.746,36.803,34.563,3.973,15.468,310.178,2.91,1648.738,,0.0,0.0,0.0,1.96,2.488,9.46,2.497,3.419,186.451,7077.592,66.4,19873.898,44.729,29.989,6.711,22.596,392.921,14914.106,139.92,41881.492,94.254,63.197,2.08,1.382,10.647,13.938,153.754,6164.114,57.83,16388.729,38.956,24.73,4.293,7.503,182.269,490.315,4.6,19428.123,,0.0,0.0,0.0,3.099,29.316,38.917,12.19,0.0,6.377,2.333,1299.335,0.0,4148.163,8.212,0.0,6.259,15823.321,621.735,4.249,8.658,239.166,8749.993,82.09,25492.766,55.298,38.467,28.571,0.005,0.025,1.066,0.01,2.663,0.007,0.004,39.998,2.722,9.677,372.0,3.49,1031.488,2.351,1.556;;;;;;;;;;;;,resource_rich
Sweden,2011.0,100.0,100.0,,45.43,5.72,60.47,84.09,96.19377,64929.965,4.52,44580.00183,39.861126,3.195333235,60755.75955,25.0,450295.0,60.128161,18.643501,SWE,9467384.0,397617922048.0,14.058,0.576,493.419,4.671,1218.922,11.54,7.679,0.763,52.302,-10.853,-3.373,2926.333,27.705,69.713,0.66,,0.0,0.0,0.0,0.439,4.527,143.05,15109.771,150.28,42.006,-1.563,-9.72,64644.645,1.539,-8.865,-20.284,604.18,5.72,22026.219,208.531,3.806,34.073,-21.019,-3.251,12.217,166.889,1.58,1290.404,,0.0,0.0,0.0,1.051,1.996,7.86,-0.167,-1.446,185.005,7016.722,66.43,19541.293,44.204,30.229,3.583,10.565,403.485,15269.266,144.56,42618.43,96.194,65.927,-7.23,-5.054,4.759,6.336,160.09,6387.192,60.47,16909.643,40.238,26.158,-7.494,-13.66,168.609,367.578,3.48,17809.482,,0.0,0.0,0.0,2.316,27.55,36.827,11.54,0.0,-5.371,-2.09,1218.922,0.0,3889.863,7.679,0.0,6.017,15873.444,612.016,2.802,4.229,243.395,8882.073,84.09,25708.791,55.956,39.769,44.444,0.011,0.036,1.056,0.01,3.788,0.007,0.006,75.252,7.179,16.856,645.374,6.11,1780.427,4.066,2.754;;;;;;;;;;;;,resource_rich
Sweden,2012.0,100.0,100.0,,48.29,4.09,64.04,98.3,97.54251,68276.21,4.59,42139.99939,43.305737,-0.588304569,58037.82132,25.0,450295.0,60.128161,18.643501,SWE,9555984.0,395278745600.0,14.575,0.681,560.093,5.352,1275.64,12.19,7.324,0.829,44.701,-13.933,-3.86,2495.255,23.845,50.23,0.48,,0.0,0.0,0.0,0.288,3.695,146.87,15369.427,166.44,45.721,5.429,33.229,67522.562,1.632,-5.85,-12.2,428.004,4.09,20545.314,196.331,2.457,30.427,-12.816,-1.566,10.651,96.275,0.92,1114.59,,0.0,0.0,0.0,0.553,1.651,7.44,17.708,31.442,216.447,8259.746,78.93,22650.363,47.422,33.545,11.901,45.429,448.914,16989.355,162.35,46977.246,97.543,69.573,-19.57,-13.325,5.889,8.401,168.491,6701.56,64.04,17631.967,38.476,26.113,-4.018,-6.774,161.835,281.499,2.69,16935.471,,0.0,0.0,0.0,1.616,25.081,38.926,12.19,0.0,5.699,2.099,1275.64,0.0,4073.441,7.324,0.0,6.033,17417.359,645.245,15.969,37.028,280.423,10287.794,98.31,29345.281,59.066,43.46,46.154,0.016,0.052,2.093,0.02,5.452,0.012,0.008,17.265,2.79,19.646,750.315,7.17,2055.932,4.308,3.045;;;;;;;;;;;;,resource_rich
Sweden,2013.0,100.0,100.0,,47.27,3.88,66.46,82.69,97.46455,63351.668,4.48,40540.00092,38.95485,1.187775716,61126.9432,25.0,450295.0,60.128161,18.643501,SWE,9648935.0,399973744640.0,18.96,1.015,659.871,6.367,1186.659,11.45,7.482,1.055,44.697,2.378,0.567,2529.995,24.412,67.365,0.65,,0.0,0.0,0.0,0.425,4.045,143.03,14823.396,153.03,43.951,-6.463,-41.701,62550.262,1.509,-1.866,-3.663,402.117,3.88,19967.746,192.667,2.535,31.923,-3.892,-0.415,10.236,88.093,0.85,1060.894,,0.0,0.0,0.0,0.555,1.696,6.84,-22.268,-49.212,167.235,6359.251,61.36,17331.943,40.097,27.709,-7.271,-38.038,410.876,15457.663,149.15,42582.508,97.465,68.077,-10.0,-6.992,3.778,5.313,173.804,6887.807,66.46,18012.736,43.429,28.797,-2.358,-3.816,158.019,246.659,2.38,16376.856,,0.0,0.0,0.0,1.555,26.182,36.551,11.45,0.0,-6.101,-2.375,1186.659,0.0,3788.059,7.482,0.0,6.056,15859.781,603.543,-14.097,-43.351,237.072,8569.857,82.69,24569.771,54.035,39.28,84.211,0.043,0.095,4.146,0.04,9.886,0.026,0.016,37.362,7.178,26.824,1019.802,9.84,2780.014,6.43,4.444;;;;;;;;;;;;,resource_rich
Sweden,2014.0,100.0,100.0,,48.61,2.93,64.88,85.74,98.09183,62421.89,4.25,39080.00183,40.648502,2.657798275,60020.36046,25.0,450295.0,60.128161,18.643501,SWE,9747507.0,410604240896.0,18.459,1.175,773.774,7.542,1097.717,10.7,6.968,1.255,40.18,-5.645,-1.378,2363.028,23.034,37.958,0.37,,0.0,0.0,0.0,0.241,3.834,137.94,14151.312,153.56,44.471,-0.458,-2.767,61633.875,1.463,-2.873,-5.535,300.59,2.93,19198.035,187.133,1.908,31.149,-17.904,-1.833,8.404,43.088,0.42,862.143,,0.0,0.0,0.0,0.274,1.399,6.17,3.914,5.505,172.74,6541.16,63.76,17721.467,41.521,28.753,1.702,2.768,413.644,15453.183,150.63,42435.832,98.092,68.851,-15.62,-11.324,-2.377,-5.148,168.656,6656.061,64.88,17302.441,42.251,28.073,-1.47,-2.324,155.696,219.543,2.14,15972.864,,0.0,0.0,0.0,1.394,25.916,34.144,10.7,0.0,-6.585,-2.407,1097.717,0.0,3502.826,6.968,0.0,5.683,15753.771,600.777,4.746,7.916,244.988,8797.121,85.75,25133.389,55.841,40.779,34.286,0.032,0.127,5.13,0.05,13.063,0.033,0.021,14.142,3.61,30.434,1153.115,11.24,3122.262,7.32,5.066;;;;;;;;;;;;,resource_rich
Sweden,2015.0,100.0,100.0,,51.91,3.15,56.35,102.5,98.055565,63877.484,3.76,39189.99863,46.599625,4.489281588,51545.48361,25.0,450295.0,60.128161,18.643501,SWE,9849344.0,429037420544.0,18.885,1.424,910.391,8.967,1093.474,10.77,6.648,1.441,40.864,0.295,0.068,2345.5,23.102,39.597,0.39,,0.0,0.0,0.0,0.241,3.714,139.4,14153.226,162.0,45.775,3.543,21.285,63157.691,1.45,-0.56,-1.047,319.818,3.15,18893.189,186.086,1.944,29.914,11.09,0.932,9.336,45.688,0.45,947.855,,0.0,0.0,0.0,0.278,1.501,6.62,18.113,30.074,202.814,7646.194,75.31,20591.668,46.488,32.604,6.103,22.333,435.976,16127.979,158.85,44264.504,98.056,70.086,-22.6,-16.212,-13.145,-23.043,145.613,5721.193,56.35,14784.045,34.784,23.408,-1.315,-2.047,153.648,234.533,2.31,15599.834,,0.0,0.0,0.0,1.426,24.7,34.364,10.77,0.0,0.645,0.22,1093.474,0.0,3488.971,6.648,0.0,5.524,16447.795,622.062,19.491,45.375,290.363,10406.784,102.5,29480.457,63.272,46.678,106.383,0.134,0.261,10.153,0.1,26.521,0.062,0.042,45.296,13.522,43.957,1656.963,16.32,4462.904,10.074,7.066;;;;;;;;;;;;,resource_rich
Sweden,2016.0,100.0,100.0,,50.89,3.66,63.1,89.13,97.65219,62081.117,3.96,38779.99878,42.0827,2.070593151,51965.15715,25.0,450295.0,60.128161,18.643501,SWE,9953322.0,437921054720.0,22.83,2.047,1106.554,11.014,1154.388,11.49,7.371,1.807,42.979,-2.016,-0.466,2274.209,22.636,26.122,0.26,,0.0,0.0,0.0,0.167,3.714,144.16,14483.606,155.89,43.949,-2.035,-12.661,61225.848,1.392,2.89,5.378,367.716,3.66,19236.1,191.463,2.348,31.418,6.997,0.653,9.989,68.319,0.68,1003.584,,0.0,0.0,0.0,0.436,1.639,6.7,-17.499,-36.48,166.334,6231.085,62.02,16711.451,39.784,27.295,-2.654,-18.039,417.938,15294.392,152.23,41989.75,97.652,68.582,-11.73,-8.137,11.984,16.485,162.098,6339.592,63.1,16285.846,40.477,26.6,3.378,5.19,158.838,273.276,2.72,15958.307,,0.0,0.0,0.0,1.745,26.065,36.669,11.49,0.0,6.708,2.305,1154.388,0.0,3684.106,7.371,0.0,6.017,15662.106,609.401,-10.054,-34.524,255.839,8954.799,89.13,25703.904,57.175,41.982,47.423,0.122,0.383,14.066,0.14,38.461,0.09,0.063,-5.167,-2.518,41.439,1555.26,15.48,4163.33,9.93,6.8;;;;;;;;;;;;,resource_rich
Sweden,2017.0,100.0,100.0,,51.81,3.47,65.7,95.06,97.88711,63417.605,3.97,38290.00092,43.339447,2.567924525,53791.50873,25.0,450295.0,60.128161,18.643501,SWE,10058191.0,449166540800.0,-5.26,-0.579,1037.42,10.435,1201.011,12.08,7.356,1.653,42.501,-0.151,-0.034,2247.103,22.602,31.815,0.32,,,,,0.195,3.58,145.24,14439.973,164.23,44.975,3.601,21.942,62769.023,1.406,1.306,2.5,344.992,3.47,19284.059,193.963,2.113,30.722,-3.732,-0.373,9.616,32.809,0.33,956.062,,,,,0.201,1.523,6.98,4.714,6.816,173.151,6476.313,65.14,17214.891,39.664,27.426,4.744,19.443,437.38,15982.992,160.76,43484.965,97.887,69.278,-18.99,-13.075,4.112,5.674,167.772,6531.989,65.7,16680.119,40.005,26.574,1.83,2.907,161.745,280.368,2.82,16080.895,,,,,1.717,25.619,38.549,12.08,0.0,5.127,1.88,1201.011,0.0,3832.604,7.356,0.0,6.106,16327.984,631.343,5.142,13.769,269.608,9451.004,95.06,26804.848,57.882,42.704,60.839,0.229,0.612,22.867,0.23,60.856,0.14,0.097,13.756,5.423,46.862,1750.812,17.61,4659.081,10.723,7.423;;;;;;;;;;;;,resource_rich
Sweden,2018.0,100.0,100.0,,51.54,3.66,68.55,91.15,97.75955,61487.004,3.97,36009.99832,42.218502,1.950022846,54589.06039,25.0,450295.0,60.128161,18.643501,SWE,10162300.0,457925394432.0,18.17,1.896,1213.359,12.331,1171.979,11.91,7.291,2.024,42.728,-0.4,-0.09,2215.19,22.511,33.457,0.34,,,,,0.208,3.695,146.14,14380.604,163.36,47.022,-3.508,-22.148,59946.555,1.33,-9.582,-18.585,360.155,3.66,17257.699,175.378,2.24,28.788,5.745,0.552,10.169,37.393,0.38,1000.635,,,,,0.233,1.669,6.98,-4.48,-8.725,164.426,6121.646,62.21,16179.951,38.082,26.991,0.491,-3.563,433.817,15714.945,159.7,42688.863,97.76,71.212,-17.22,-11.783,4.343,6.263,174.034,6745.521,68.55,17125.498,41.963,28.568,-11.776,-19.047,142.698,289.305,2.94,14041.874,,,,,1.8,23.424,38.029,11.91,0.0,-1.35,-0.52,1171.979,0.0,3742.138,7.291,0.0,6.242,16075.101,609.195,-1.91,-9.826,259.783,8969.426,91.15,25563.363,55.797,42.644,70.0,0.422,1.034,40.345,0.41,101.796,0.251,0.17,-5.634,-2.899,43.963,1635.457,16.62,4326.119,10.174,7.217;;;;;;;;;;;;,resource_rich
Sweden,2019.0,100.0,100.0,,52.88,3.35,66.13,98.94,98.010925,63283.47,3.8,35000.0,43.813766,1.986195874,51939.42974,25.0,450295.0,60.128161,18.643501,SWE,10267922.0,467020677120.0,2.659,0.328,1232.814,12.658,1269.975,13.04,7.743,2.023,42.335,0.013,0.003,2192.689,22.514,20.452,0.21,,,,,0.125,3.598,142.26,13854.799,168.42,47.333,2.729,16.624,60948.945,1.34,1.546,2.711,326.259,3.35,17344.242,178.089,1.989,28.457,1.084,0.11,10.279,28.243,0.29,1001.079,,,,,0.172,1.642,7.13,5.068,7.696,172.122,6366.43,65.37,16763.045,38.814,27.503,3.305,13.913,447.73,16076.282,165.07,43604.703,98.011,71.543,-26.16,-18.389,-3.529,-6.761,167.273,6440.446,66.13,16290.866,39.265,26.729,1.821,2.598,145.296,277.563,2.85,14150.474,,,,,1.692,23.217,41.614,13.04,0.0,9.427,3.585,1269.975,0.0,4052.775,7.743,0.0,6.649,16402.539,625.819,7.836,20.674,280.456,9635.835,98.94,27313.838,58.746,44.814,69.565,0.713,1.748,66.226,0.68,170.205,0.404,0.279,19.437,8.352,52.315,1933.205,19.85,5094.998,11.786,8.359;;;;;;;;;;;;,resource_rich
Sweden,2020.0,100.0,100.0,,,2.44,49.2,112.15,98.5103,59395.523,,,51.05897,-2.948127879,52274.40879,25.0,450295.0,60.128161,18.643501,SWE,10368968.0,456885338112.0,1.014,0.128,1233.182,12.787,1078.217,11.18,6.826,2.13,38.71,-17.333,-3.902,1794.967,18.612,0.0,0.0,,,,,0.0,3.101,138.78,13384.167,163.78,48.585,-4.081,-25.54,57891.91,1.314,-8.489,-15.118,235.318,2.44,15717.244,162.972,1.49,27.149,-3.597,-0.37,9.909,9.644,0.1,955.664,,,,,0.061,1.651,6.34,10.703,17.722,189.844,6981.408,72.39,18308.857,44.2,31.626,-2.039,-10.422,437.308,15559.89,161.34,42174.664,98.51,72.851,-25.0,-18.014,-25.604,-43.286,123.988,4744.927,49.2,11957.571,30.04,20.655,-7.464,-10.846,134.45,225.673,2.34,12966.613,,,,,1.429,22.398,35.679,11.18,0.0,-14.261,-5.934,1078.217,0.0,3440.966,6.826,0.0,5.944,15795.208,600.279,11.937,32.864,313.32,10814.963,112.14,30217.094,68.47,52.196,56.109,0.971,2.718,101.264,1.05,262.148,0.641,0.453,38.695,19.977,72.292,2654.073,27.52,6971.938,16.803,12.043;;;;;;;;;;;;,resource_rich
Trinidad and Tobago,2000.0,91.29,100.0,4.22,0.76,5.11,0.0,0.03,0.5836576,89203.08,19.47,10200.0,0.054040425,6.901359591,6435.134212,273.0,5128.0,10.691803,-61.222503,TTO,1332203.0,24996995072.0,,,,,15.013,0.02,0.366,,679.487,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,5.46,4098.475,5.46,4.725,1.691,1.923,86782.328,4.625,1.685,1.915,4083.462,5.44,86733.227,115.546,99.634,,5.77,5.353,98.13,4083.462,5.44,73660.25,21.242,24.231,103818.039,138.307,99.634,,3.71,,,,0.0,0.0,,0.0,,,,,15.013,0.02,,0.366,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,-16.488,-3.438,17.416,0.0,0.0,13072.982,-1.087,-0.84,57375.758,76.436,0.0,,0.064,0.02,0.0,11.111,0.006,15.013,0.0,47.924,0.366,0.0,,4098.475,115.612,,,,15.013,0.02,,0.366,,,0.002,0.002,0.0,0.0,1.179,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,;;;;;;;;;;;;,resource_rich
Trinidad and Tobago,2001.0,96.93202,100.0,4.46,0.71,5.27,0.0,0.03,0.5660377,95790.32,20.76,11620.0,0.07365426,4.168523982,6939.828471,273.0,5128.0,10.691803,-61.222503,TTO,1338576.0,25814788096.0,,,,,22.412,0.03,0.532,,680.851,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,5.64,4213.433,5.64,4.444,9.833,11.368,94861.82,4.919,9.812,11.338,4191.021,5.61,94790.383,126.884,99.468,,11.02,10.814,108.944,4191.021,5.61,81388.055,6.393,8.842,109929.25,147.149,99.468,,3.84,,,,0.0,0.0,,0.0,,,,,22.412,0.03,,0.532,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.01,0.524,17.94,0.0,0.0,13402.325,-3.757,-2.872,54957.258,73.564,0.0,,0.093,0.03,0.0,45.0,0.029,22.412,0.0,69.158,0.532,0.0,,4213.433,126.98,,,,22.412,0.03,,0.532,,95.669,0.001,0.003,0.0,0.0,2.28,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,;;;;;;;;;;;;,resource_rich
Trinidad and Tobago,2002.0,97.123146,100.0,4.6,0.69,5.27,0.0,0.03,0.5660377,103376.06,20.78,12680.00031,0.06166655,7.936709687,7053.087371,273.0,5128.0,10.691803,-61.222503,TTO,1345970.0,27665233920.0,,,,,22.289,0.03,0.532,,680.851,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,5.64,4190.287,5.64,4.123,7.77,9.867,101671.258,4.947,7.783,9.875,4167.998,5.61,101606.633,136.759,99.468,,7.677,8.363,117.307,4167.998,5.61,87154.406,17.313,25.476,128252.633,172.624,99.468,,3.84,,,,0.0,0.0,,0.0,,,,,22.289,0.03,,0.532,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,8.429,1.512,19.452,0.0,0.0,14452.224,15.074,11.089,62894.219,84.654,0.0,,0.083,0.03,0.0,-10.345,-0.01,22.289,0.0,61.663,0.532,0.0,,4190.287,136.846,,,,22.289,0.03,,0.532,,31.761,0.001,0.004,0.0,0.0,2.969,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,;;;;;;;;;;;;,resource_rich
Trinidad and Tobago,2003.0,97.30902,100.0,4.85,0.6,6.02,0.0,0.03,0.49586776,115246.71,20.45,15449.99981,0.02733469,14.44098954,8807.866068,273.0,5128.0,10.691803,-61.222503,TTO,1353552.0,31435997184.0,,,,,7.388,0.01,0.155,,681.677,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,6.44,4757.852,6.44,4.162,13.108,17.938,114354.07,4.924,13.148,17.981,4750.464,6.43,114321.695,154.74,99.845,,15.254,17.894,135.201,4743.076,6.42,99886.094,45.897,79.23,186069.062,251.854,99.689,,4.39,,,,0.0,0.0,,0.0,,,,,7.388,0.01,,0.155,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.448,0.087,19.539,7.388,0.01,14435.604,5.358,4.536,65893.195,89.19,0.155,,0.038,0.01,0.0,-53.846,-0.045,7.388,0.0,28.301,0.155,0.0,,4757.852,154.784,,,,7.388,0.01,,0.155,,38.934,0.002,0.006,0.0,0.0,4.075,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,;;;;;;;;;;;;,resource_rich
Trinidad and Tobago,2004.0,97.49202,100.0,5.16,0.6,6.01,0.0,0.03,0.49668875,126030.695,19.36,16100.00038,0.046458136,7.950051511,10293.86925,273.0,5128.0,10.691803,-61.222503,TTO,1361180.0,33689561088.0,,,,,14.693,0.02,0.311,,681.182,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,6.43,4723.842,6.43,3.789,9.688,14.996,124730.172,5.04,9.667,14.959,4709.149,6.41,124670.781,169.699,99.689,,9.988,13.504,148.705,4701.803,6.4,109247.375,13.473,33.932,209955.078,285.787,99.533,,4.38,,,,0.0,0.0,,0.0,,,,,14.693,0.02,,0.311,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,7.445,1.455,20.994,7.347,0.01,15423.404,-7.127,-6.357,60853.824,82.833,0.156,,0.073,0.02,0.0,91.667,0.035,14.693,0.0,53.939,0.311,0.0,,4723.842,169.78,,,,14.693,0.02,,0.311,,35.594,0.002,0.007,0.0,0.0,5.46,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,;;;;;;;;;;;;,resource_rich
