country,year,Access to electricity (% of population),Access to clean fuels for cooking,Renewable-electricity-generating-capacity-per-capita,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Value_co2_emissions_kt_by_country,Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita,Density_(P/Km2),Land Area(Km2),Latitude,Longitude,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy;;;;;;;;;;;;,continent
Ecuador,2003.0,94.973045,90.6,130.59,16.55,4.11,0.0,7.11,63.368984,8014.88,3.73,24659.99985,19.533443,2.722877337,2425.851842,71.0,283561.0,-1.831239,-78.183406,ECU,13301188.0,97642545152.0,,,,,0.0,0.0,0.0,,274.39,3818.471,0.859,66.272,0.882,0.0,0.0,,0.0,0.0,0.0,0.0,0.827,12.53,942.021,11.48,12.358,2.399,2.498,8014.88,1.092,4.426,3.636,328.542,4.37,6449.297,85.783,38.066,80.467,74.509,0.987,2.311,70.67,0.94,173.733,50.0,0.673,151.866,2.02,8.188,2.168,3.15,-4.57,-1.138,20.824,534.539,7.11,1565.582,61.934,19.533,-4.57,-1.138,20.824,534.539,7.11,1565.582,61.934,19.533,1.05,8.38,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.216,1.79,82.591,257.872,3.43,6209.292,6.613,16.207,19643.982,261.288,29.878,77.472,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.081,106.607,-4.57,-1.138,20.824,534.539,7.11,1565.582,61.934,19.533,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,South America
Ecuador,2004.0,94.86557,91.1,130.98,16.73,5.59,0.0,7.5,57.295647,8426.991,3.54,26180.00031,18.734905,8.211020917,2691.277685,71.0,283561.0,-1.831239,-78.183406,ECU,13534598.0,106393264128.0,,,,,0.0,0.0,0.0,,303.906,-97.619,-0.861,1.55,0.021,0.0,0.0,,0.0,0.0,0.0,0.0,0.018,14.41,1064.679,12.8,12.796,6.987,7.449,8426.991,1.072,8.049,6.904,403.411,5.46,6848.202,92.688,42.656,81.265,132.767,3.068,5.379,91.617,1.24,397.418,13.333,0.269,169.147,2.289,9.688,4.716,3.89,3.221,0.534,21.358,542.314,7.34,1578.025,57.344,18.726,3.266,0.544,21.368,542.314,7.34,1578.79,57.344,18.735,1.61,11.173,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.687,4.697,87.288,311.794,4.22,6449.233,26.11,68.221,24345.707,329.509,32.969,76.531,0.01,0.0,0.0,,0.01,0.0,0.0,0.764,0.0,0.0,0.009,945.724,114.056,3.266,0.544,21.368,542.314,7.34,1578.79,57.344,18.735,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,South America
Ecuador,2005.0,95.83265,91.7,132.24,16.16,5.09,0.0,7.07,58.14145,8767.223,3.65,28219.99931,16.596605,5.291308267,3002.138604,71.0,283561.0,-1.831239,-78.183406,ECU,13770015.0,112798228480.0,,,,,1.452,0.02,0.158,,327.532,16.792,0.004,1.78,0.025,0.0,0.0,,0.0,0.0,0.0,0.0,0.02,14.35,1042.119,12.64,11.756,5.847,6.669,8767.223,1.07,8.632,8.001,421.931,5.81,7312.162,100.689,45.965,83.403,2.673,0.144,5.523,107.48,1.48,401.067,52.941,1.212,254.273,3.501,11.709,4.575,4.14,-7.138,-1.65,19.708,494.553,6.81,1431.214,53.877,16.325,-5.791,-1.332,20.036,496.005,6.83,1455.061,54.035,16.597,1.71,11.916,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.997,7.854,95.141,314.451,4.33,6909.315,0.862,2.84,24135.713,332.349,34.256,78.808,0.328,0.02,0.0,3074.018,0.318,1.452,0.0,23.844,0.158,0.0,0.272,917.937,120.725,-5.791,-1.332,20.036,496.005,6.83,1455.061,54.035,16.597,,0.0,0.0,0.0,0.0,0.003,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,South America
Ecuador,2006.0,96.31526,92.3,133.33,14.19,6.17,0.0,7.35,54.363903,9114.504,3.43,30129.99916,16.25161,4.403526434,3328.884156,71.0,283561.0,-1.831239,-78.183406,ECU,14009064.0,118581673984.0,,,,,1.428,0.02,0.142,,352.273,156.949,0.038,4.495,0.063,0.0,0.0,,0.0,0.0,0.0,0.0,0.049,15.65,1117.134,14.08,12.349,5.766,6.961,9114.504,1.077,6.203,6.246,499.676,7.0,7633.25,106.935,49.716,83.748,9.266,0.512,6.034,127.774,1.79,430.751,7.692,0.269,269.159,3.771,12.713,4.726,4.96,3.587,0.578,20.286,503.959,7.06,1448.083,50.142,15.888,4.145,0.715,20.751,505.387,7.08,1481.254,50.284,16.252,1.57,10.032,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.987,5.696,100.837,371.902,5.21,7198.004,0.69,2.294,23887.592,334.643,37.003,78.973,0.465,0.02,0.0,41.514,0.136,1.428,0.0,33.167,0.142,0.0,0.364,1005.064,127.686,4.145,0.715,20.751,505.387,7.08,1481.254,50.284,16.252,20.057,0.0,0.0,0.0,0.0,0.003,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,South America
Ecuador,2007.0,96.812614,92.7,149.22,15.88,7.33,0.0,9.26,55.816757,9420.017,3.69,30639.99939,19.557272,2.190063972,3567.837186,71.0,283561.0,-1.831239,-78.183406,ECU,14251838.0,122016284672.0,,,,,1.403,0.02,0.116,,340.29,-60.08,-0.038,1.764,0.025,0.0,0.0,,0.0,0.0,0.0,0.0,0.019,18.07,1267.907,17.25,14.748,5.143,6.567,9420.017,1.1,0.993,1.062,580.978,8.28,7577.718,107.996,48.0,80.443,-9.381,-0.566,5.468,141.034,2.01,383.691,-1.786,-0.067,259.85,3.703,11.652,4.073,5.87,26.764,5.269,25.555,627.989,8.95,1793.106,51.884,19.035,27.248,5.505,26.256,629.393,8.97,1842.298,52.0,19.557,0.82,4.538,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652,1.666,102.503,439.943,6.27,7192.263,-4.581,-15.329,22405.102,319.314,36.348,76.351,0.698,0.02,0.0,50.288,0.234,1.403,0.0,48.997,0.116,0.0,0.52,1210.37,134.253,27.248,5.505,26.256,629.393,8.97,1842.298,52.0,19.557,22.097,0.0,0.0,0.0,0.0,0.004,0.0,0.0,,0.003,0.003,0.0,0.0,0.191,0.0,0.002;;;;;;;;;;;;,South America
Ecuador,2008.0,97.20657,93.05,148.98,15.32,6.68,0.0,11.58,63.417305,9883.912,3.07,31690.00053,22.617521,6.3571306,4249.01897,71.0,283561.0,-1.831239,-78.183406,ECU,14496800.0,130654765056.0,,,,,1.38,0.02,0.108,,283.937,1051.759,0.264,19.973,0.29,0.0,0.0,,0.0,0.0,0.0,0.0,0.202,18.95,1307.185,18.49,15.146,6.728,9.033,9883.912,1.097,2.668,2.881,502.87,7.29,7648.416,110.878,39.427,77.382,-8.785,-0.48,4.988,118.647,1.72,344.07,-18.764,-0.695,207.526,3.008,9.302,3.481,5.25,24.959,6.18,31.735,771.205,11.18,2189.098,60.465,22.148,24.272,6.151,32.408,772.584,11.2,2235.497,60.573,22.618,0.46,2.427,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.021,3.097,105.6,384.223,5.57,7284.373,-0.973,-3.106,21812.225,316.207,30.124,73.699,0.665,0.02,0.0,-4.767,-0.033,1.38,0.0,45.873,0.108,0.0,0.464,1275.454,143.285,24.272,6.151,32.408,772.584,11.2,2235.497,60.573,22.618,46.939,0.0,0.0,0.0,0.0,0.005,0.0,0.0,178.803,0.005,0.008,0.0,0.0,0.52,0.0,0.005;;;;;;;;;;;;,South America
Ecuador,2009.0,96.47086,93.3,146.77,12.87,8.36,0.0,9.57,53.374233,9482.964,3.39,34500.0,18.929243,0.566491592,4231.619235,71.0,283561.0,-1.831239,-78.183406,ECU,14742768.0,132310294528.0,,,,,1.357,0.02,0.11,,349.67,-76.096,-0.22,4.695,0.069,0.0,0.0,,0.0,0.0,0.0,0.0,0.05,19.26,1306.403,18.16,14.826,-2.429,-3.48,9482.964,1.057,2.222,2.464,611.147,9.01,7687.909,113.341,49.615,81.071,17.859,0.891,5.879,128.877,1.9,398.751,7.629,0.23,219.631,3.238,10.463,4.205,6.35,-18.311,-5.971,25.764,619.287,9.13,1747.562,50.275,18.428,-17.9,-5.943,26.464,620.643,9.15,1795.053,50.385,18.929,1.1,5.711,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.698,1.793,107.393,482.27,7.11,7284.464,-3.95,-12.491,20601.047,303.716,39.152,76.816,0.691,0.02,0.0,3.934,0.026,1.357,0.0,46.882,0.11,0.0,0.494,1231.79,139.805,-17.9,-5.943,26.464,620.643,9.15,1795.053,50.385,18.929,-70.478,-0.0,0.0,0.0,0.0,0.001,0.0,0.0,19.458,0.001,0.009,0.0,0.0,0.607,0.0,0.006;;;;;;;;;;;;,South America
Ecuador,2010.0,97.46214,93.6,156.29,11.79,9.77,0.0,9.0,47.948853,10353.473,3.47,37250.0,15.936485,3.525298669,4633.591284,71.0,283561.0,-1.831239,-78.183406,ECU,14989581.0,137913286656.0,,,1.999,0.03,1.334,0.02,0.103,0.019,389.804,67.598,0.047,7.739,0.116,0.0,0.0,,0.0,0.0,0.0,0.0,0.075,20.28,1352.94,19.42,13.968,11.008,15.389,10353.473,1.125,15.079,17.091,723.836,10.85,8701.494,130.432,55.87,84.044,5.279,0.31,6.189,146.101,2.19,412.888,11.486,0.372,240.827,3.61,11.277,3.988,7.57,-6.385,-1.793,23.971,570.396,8.55,1599.178,44.027,15.446,-5.715,-1.702,24.762,571.73,8.57,1651.979,44.13,15.956,0.86,4.241,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.582,16.734,124.127,577.735,8.66,8280.867,0.004,0.013,20262.721,303.73,44.593,79.982,0.752,0.02,0.0,8.795,0.061,1.334,0.0,50.166,0.103,0.0,0.485,1295.567,155.194,-5.715,-1.702,24.762,571.73,8.57,1651.979,44.13,15.956,-100.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.191,0.001,0.01,0.0,0.0,0.636,0.0,0.006;;;;;;;;;;;;,South America
Ecuador,2011.0,96.872696,93.9,153.38,13.15,8.47,0.0,11.41,57.394367,10805.037,3.38,37099.99847,19.198841,7.868140919,5200.555108,71.0,283561.0,-1.831239,-78.183406,ECU,15237734.0,149795274752.0,-24.413,-0.007,1.486,0.023,0.656,0.01,0.049,0.014,325.502,-6.221,-0.007,7.139,0.109,0.0,0.0,,0.0,0.0,0.0,0.0,0.066,21.71,1424.752,20.43,14.181,6.089,9.45,10805.037,1.099,1.978,2.58,616.89,9.4,8729.109,133.012,46.011,80.787,-9.395,-0.581,5.608,127.316,1.94,368.005,-26.97,-0.974,173.013,2.636,9.496,3.406,6.65,28.909,6.741,30.712,723.205,11.02,2015.545,53.94,18.654,28.432,6.87,31.632,723.861,11.03,2075.929,53.989,19.213,1.28,5.896,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.553,3.169,127.295,489.574,7.46,8353.965,2.654,8.062,20461.83,311.792,36.515,77.315,0.888,0.01,0.0,18.101,0.136,0.656,0.0,58.281,0.049,0.0,0.539,1340.75,164.644,28.432,6.87,31.632,723.861,11.03,2075.929,53.989,19.213,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,-2.625,-0.0,0.009,0.0,0.0,0.606,0.0,0.006;;;;;;;;;;;;,South America
Ecuador,2012.0,97.19493,94.0,153.01,13.2,9.57,0.0,12.54,56.716415,11233.192,3.17,37090.00015,19.840086,5.641962067,5682.046108,71.0,283561.0,-1.831239,-78.183406,ECU,15483884.0,158246715392.0,36.868,0.008,2.002,0.031,1.292,0.02,0.088,0.018,329.96,20.05,0.022,8.434,0.131,0.0,0.0,,0.0,0.0,0.0,0.0,0.075,22.96,1482.832,22.73,14.997,5.642,9.289,11233.192,1.099,4.798,6.382,683.937,10.59,9002.516,139.394,46.59,80.142,33.564,1.882,7.49,151.125,2.34,483.708,114.523,3.019,365.251,5.656,10.295,4.306,7.5,9.922,2.843,33.555,782.749,12.12,2167.095,53.322,19.292,9.884,2.907,34.54,784.041,12.14,2230.676,53.41,19.858,0.23,1.002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.518,4.478,131.774,532.812,8.25,8510.372,1.077,3.359,20353.488,315.151,36.296,75.761,0.946,0.02,0.0,6.525,0.058,1.292,0.0,61.097,0.088,0.0,0.544,1467.978,173.933,9.884,2.907,34.54,784.041,12.14,2230.676,53.41,19.858,460.323,0.001,0.001,0.0,0.0,0.058,0.0,0.001,-28.293,-0.003,0.007,0.0,0.0,0.425,0.0,0.004;;;;;;;;;;;;,South America
Ecuador,2013.0,98.034676,94.1,152.03,11.85,10.98,0.0,11.46,51.06952,11416.987,3.21,39700.00076,17.377462,4.946511267,6056.331213,71.0,283561.0,-1.831239,-78.183406,ECU,15722988.0,166075187200.0,-0.184,-0.0,1.968,0.031,2.544,0.04,0.173,0.017,368.739,12.1,0.016,9.311,0.146,0.0,0.0,,0.0,0.0,0.0,0.0,0.082,23.79,1513.071,23.16,14.535,3.206,5.576,11416.987,1.081,6.378,8.89,771.482,12.13,9431.035,148.284,52.375,82.605,13.647,1.022,8.512,179.991,2.83,541.361,-0.387,-0.022,358.305,5.634,12.219,4.742,8.54,-9.797,-3.47,30.085,695.16,10.93,1913.466,47.193,16.76,-9.086,-3.314,31.225,701.521,11.03,1985.952,47.625,17.395,0.63,2.648,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.959,7.852,139.626,591.491,9.3,8880.364,4.224,13.312,20890.656,328.464,40.155,77.782,0.944,0.04,0.0,-0.191,-0.002,2.544,0.0,60.053,0.173,0.0,0.526,1473.002,179.509,-9.086,-3.314,31.225,701.521,11.03,1985.952,47.625,17.395,1024.979,0.009,0.01,0.0,0.0,0.635,0.0,0.006,2264.232,0.148,0.155,3.816,0.06,9.829,0.259,0.086;;;;;;;;;;;;,South America
Ecuador,2014.0,98.97607,94.3,152.96,12.18,11.36,0.0,12.09,51.556503,11816.219,3.38,41799.99924,17.276142,3.788868549,6377.093929,71.0,283561.0,-1.831239,-78.183406,ECU,15957995.0,172367773696.0,75.519,0.023,3.403,0.054,3.76,0.06,0.248,0.029,369.161,-5.374,-0.008,8.681,0.139,0.0,0.0,,0.0,0.0,0.0,0.0,0.073,24.98,1565.359,24.19,14.443,5.044,9.054,11816.219,1.094,5.158,7.648,795.213,12.69,9771.43,155.932,52.46,82.695,2.511,0.214,8.726,182.354,2.91,546.781,12.233,0.689,396.215,6.323,12.03,4.627,8.93,3.796,0.955,31.041,710.616,11.34,1945.142,46.879,16.462,5.093,1.406,32.631,720.642,11.5,2044.79,47.54,17.305,0.79,3.163,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,7.443,147.068,612.859,9.78,9215.967,5.62,18.459,21739.74,346.923,40.43,77.994,1.275,0.06,0.0,35.053,0.331,3.76,0.0,79.909,0.248,0.0,0.676,1515.855,188.563,5.093,1.406,32.631,720.642,11.5,2044.79,47.54,17.305,349.904,0.035,0.045,1.253,0.02,2.798,0.083,0.024,40.632,0.061,0.216,5.013,0.08,13.537,0.331,0.115;;;;;;;;;;;;,South America
Ecuador,2015.0,98.82588,94.4,160.29,13.07,11.34,0.0,13.74,54.78469,11610.723,3.26,41520.00046,19.640232,0.098872608,6124.490887,71.0,283561.0,-1.831239,-78.183406,ECU,16195904.0,172538413056.0,71.304,0.039,5.744,0.093,5.557,0.09,0.348,0.049,345.722,8.276,0.011,9.261,0.15,0.0,0.0,,0.0,0.0,0.0,0.0,0.08,26.3,1623.867,25.83,15.72,-0.274,-0.517,11610.723,1.09,-3.15,-4.912,779.827,12.63,9324.604,151.02,48.897,80.31,-5.904,-0.515,8.21,173.501,2.81,506.939,-14.014,-0.886,335.685,5.437,10.879,4.366,8.93,14.299,4.227,35.268,800.82,12.97,2177.581,50.213,18.755,14.357,4.395,37.026,815.021,13.2,2286.118,51.103,19.69,0.47,1.787,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.997,-4.408,142.66,606.326,9.82,8808.404,-2.418,-8.39,20902.391,338.533,38.018,75.864,1.302,0.09,0.0,2.073,0.026,5.557,0.0,80.368,0.348,0.0,0.692,1594.848,188.046,14.357,4.395,37.026,815.021,13.2,2286.118,51.103,19.69,118.762,0.052,0.097,2.47,0.04,5.996,0.155,0.052,23.907,0.05,0.266,6.174,0.1,16.429,0.387,0.141;;;;;;;;;;;;,South America
Ecuador,2016.0,98.7,94.4,281.35,14.75,10.77,0.0,16.37,60.316883,11399.546,3.16,39810.00137,23.628025,-1.226383985,6060.092962,71.0,283561.0,-1.831239,-78.183406,ECU,16439588.0,170423091200.0,41.836,0.039,8.027,0.132,29.806,0.49,1.804,0.07,288.66,-41.336,-0.062,5.352,0.088,0.0,0.0,,0.0,0.0,0.0,0.0,0.047,26.84,1632.644,27.16,17.037,-0.342,-0.642,11399.546,1.1,-5.316,-8.028,661.209,10.87,8698.032,142.992,40.022,76.302,7.95,0.653,8.863,122.874,2.02,539.131,10.06,0.547,363.98,5.984,7.437,4.729,7.84,20.903,7.12,42.388,953.795,15.68,2578.397,57.732,22.618,20.728,7.386,44.412,990.901,16.29,2701.514,59.978,23.698,-0.32,-1.192,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.042,-8.619,134.041,538.335,8.85,8153.548,1.252,4.238,20850.369,342.771,32.585,71.525,1.564,0.49,0.0,20.121,0.262,29.806,0.0,95.108,1.804,0.0,0.834,1652.11,187.404,20.728,7.386,44.412,990.901,16.29,2701.514,59.978,23.698,7.479,0.007,0.104,2.433,0.04,6.311,0.147,0.055,-15.027,-0.041,0.225,4.866,0.08,13.672,0.295,0.12;;;;;;;;;;;;,South America
Ecuador,2017.0,99.2,94.4,280.86,17.05,7.4,0.0,20.44,73.41954,11658.197,3.18,38549.99924,28.335857,2.368386526,6213.503127,71.0,283561.0,-1.831239,-78.183406,ECU,16696947.0,174458716160.0,77.098,0.102,13.996,0.234,27.55,0.46,1.653,0.12,201.222,7.597,0.007,5.67,0.095,0.0,0.0,,,,,0.0,0.049,27.64,1655.392,27.83,17.356,4.112,7.706,11685.353,1.118,-2.334,-3.338,441.398,7.37,8364.049,139.654,26.482,71.577,-2.001,-0.177,8.686,103.612,1.73,520.202,,,,,6.216,4.452,5.6,26.871,11.074,53.462,1191.236,19.89,3201.88,71.47,27.401,26.021,11.044,55.456,1225.374,20.46,3321.303,73.518,28.423,-0.19,-0.687,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.363,-3.167,130.874,337.786,5.64,7838.177,-3.379,-11.583,19835.287,331.189,20.266,67.077,1.465,0.46,0.0,-6.288,-0.098,27.55,0.0,87.754,1.653,0.0,0.751,1666.772,195.11,26.021,11.044,55.456,1225.374,20.46,3321.303,73.518,28.423,-3.289,-0.004,0.1,2.396,0.04,5.974,0.144,0.051,-12.576,-0.029,0.195,4.192,0.07,11.699,0.252,0.1;;;;;;;;;;;;,South America
Ecuador,2018.0,98.7,94.5,308.23,16.33,7.97,0.0,21.06,72.54564,12100.159,3.1,40139.99939,27.386934,1.289291933,6295.934662,71.0,283561.0,-1.831239,-78.183406,ECU,17015672.0,176707502080.0,-12.017,-0.028,12.084,0.206,25.271,0.43,1.481,0.1,206.612,242.308,0.229,19.046,0.324,0.0,0.0,,,,,0.0,0.157,28.89,1697.847,29.04,16.981,5.777,11.271,12128.832,1.168,7.256,10.133,471.33,8.02,8802.886,149.787,27.617,72.578,-10.629,-0.923,7.763,78.751,1.34,456.204,,,,,4.614,3.761,6.0,2.934,1.247,54.708,1203.009,20.47,3215.174,70.489,26.509,2.574,1.138,56.593,1235.332,21.02,3325.946,72.383,27.422,-0.15,-0.519,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.273,10.827,141.7,392.579,6.68,8327.636,-2.649,-8.772,18948.209,322.417,23.003,68.66,1.366,0.43,0.0,-6.761,-0.099,25.271,0.0,80.288,1.481,0.0,0.662,1706.662,206.38,2.574,1.138,56.593,1235.332,21.02,3325.946,72.383,27.422,1.599,0.001,0.101,2.351,0.04,5.921,0.138,0.049,9.343,0.017,0.212,4.702,0.08,12.479,0.275,0.103;;;;;;;;;;;;,South America
Ecuador,2019.0,99.09,94.45,303.72,17.73,7.09,0.0,25.2,78.04273,12160.402,3.26,39290.00092,31.76902,0.012105103,6222.524653,71.0,283561.0,-1.831239,-78.183406,ECU,17343742.0,176728686592.0,30.693,0.063,15.494,0.269,25.946,0.45,1.393,0.127,169.297,-69.29,-0.225,5.739,0.1,0.0,0.0,,,,,0.0,0.047,30.49,1757.983,32.31,19.023,2.4,4.953,12184.978,1.196,-3.64,-5.453,407.64,7.07,8321.976,144.334,21.882,68.297,-10.828,-0.841,6.922,72.072,1.25,399.112,,,,,3.869,3.275,5.47,19.165,10.245,64.953,1421.839,24.66,3745.039,76.323,30.735,18.936,10.406,66.999,1455.28,25.24,3863.001,78.118,31.703,-1.82,-5.969,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.096,-4.388,137.313,335.568,5.82,7917.125,2.661,8.579,19084.449,330.996,18.013,64.974,1.452,0.45,0.0,6.252,0.085,25.946,0.0,83.694,1.393,0.0,0.687,1862.92,211.333,18.936,10.406,66.999,1455.28,25.24,3863.001,78.118,31.703,-0.208,-0.001,0.1,2.306,0.04,5.775,0.124,0.047,6.565,0.013,0.225,5.189,0.09,12.999,0.279,0.107;;;;;;;;;;;;,South America
Ecuador,2020.0,98.85,94.3,300.29,,6.45,0.0,24.83,79.37979,10374.727,,,36.035774,-7.750123377,5600.389615,71.0,283561.0,-1.831239,-78.183406,ECU,17588596.0,162965061632.0,-49.35,-0.133,7.738,0.136,26.722,0.47,1.502,0.074,159.476,182.066,0.181,15.961,0.281,0.0,0.0,,,,,0.0,0.154,30.2,1717.022,31.29,22.024,-13.472,-28.471,10396.646,1.122,-18.927,-27.318,362.166,6.37,6652.962,117.016,20.358,63.991,-14.71,-1.018,5.904,65.383,1.15,335.663,,,,,3.675,3.229,4.99,-1.249,-1.047,63.906,1383.283,24.33,3633.387,77.756,34.948,-1.699,-1.153,65.846,1416.827,24.92,3743.683,79.642,36.009,-1.09,-3.609,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.285,-26.481,110.832,296.783,5.22,6301.339,-9.476,-31.366,17035.471,299.63,16.683,60.609,1.502,0.47,0.0,3.487,0.051,26.722,0.0,85.407,1.502,0.0,0.821,1778.994,182.862,-1.699,-1.153,65.846,1416.827,24.92,3743.683,79.642,36.009,-0.632,-0.001,0.099,2.274,0.04,5.638,0.128,0.054,-9.853,-0.023,0.202,4.548,0.08,11.512,0.256,0.111;;;;;;;;;;;;,South America
Peru,2000.0,72.4965,43.1,109.35,38.57,3.47,0.0,16.07,82.241554,5528.503,3.32,28630.0,32.495964,2.694371398,1955.588006,26.0,1285216.0,-9.189967,-75.015152,PER,26654440.0,128561594368.0,,0.0,0.0,0.0,6.003,0.16,0.803,0.0,141.064,55.341,2.609,274.772,7.324,13.131,0.35,-23.81,-0.04,4.743,0.126,1.757,4.97,19.92,747.343,19.92,17.269,3.313,4.726,5528.503,1.146,-0.173,-0.171,134.687,3.59,3714.948,99.02,18.022,67.196,-15.937,-0.63,3.325,29.639,0.79,124.761,-15.937,-0.63,124.761,3.325,3.966,2.257,2.81,11.248,4.836,47.833,606.653,16.17,1794.544,81.175,32.46,11.272,4.897,48.339,612.656,16.33,1813.555,81.978,32.804,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.375,-2.15,88.371,91.917,2.45,3315.415,-6.411,-4.112,2251.884,60.023,12.299,59.969,0.504,0.16,0.0,13.669,0.061,6.003,0.0,18.922,0.803,0.0,0.342,747.343,147.359,11.272,4.897,48.339,612.656,16.33,1813.555,81.978,32.804,,,,0.0,0.0,,0.0,,33.333,0.001,0.002,0.0,0.0,0.089,0.0,0.002;;;;;;;;;;;;,South America
