country,year,Access to electricity (% of population),Access to clean fuels for cooking,Renewable-electricity-generating-capacity-per-capita,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Value_co2_emissions_kt_by_country,Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita,Density_(P/Km2),Land Area(Km2),Latitude,Longitude,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy;;;;;;;;;;;;,continent
Slovenia,2005.0,100.0,100.0,,18.58,5.66,5.88,3.57,62.541367,42491.914,5.06,15920.00008,12.045763,3.797972642,18098.90854,103.0,20273.0,46.151241,14.995463,SVN,2004780.0,50309132288.0,,0.0,0.0,0.0,54.869,0.11,0.728,0.0,370.615,0.344,0.061,8804.359,17.651,2628.718,5.27,-5.594,-0.897,7553.764,15.144,34.878,20.691,14.79,7377.368,15.11,22.113,0.194,0.165,42552.617,1.696,1.76,1.018,2823.252,5.66,29369.625,58.88,37.459,69.02,3.199,0.334,10.784,169.595,0.34,5379.359,-20.0,-0.011,22.157,0.044,2.25,12.642,5.6,-15.482,-1.89,9.91,1725.875,3.46,4943.323,22.899,11.617,-2.274,-0.853,26.429,4713.734,9.45,13182.994,62.541,30.98,-0.32,-2.164,7.785,1.072,16.168,2932.99,5.88,8064.519,38.915,18.952,2.091,0.624,30.444,24.94,0.05,15185.907,-17.188,-0.001,1.551,0.003,0.331,35.687,0.351,0.11,0.0,-9.091,-0.035,54.869,0.0,175.153,0.728,0.0,0.412,7536.986,85.309,-15.299,-1.925,10.261,1780.744,3.57,5118.476,23.627,12.029,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,Europe
Slovenia,2006.0,100.0,100.0,,17.36,5.86,5.55,3.7,61.21774,42687.348,4.77,16290.00092,12.255213,5.746396901,19672.96556,103.0,20273.0,46.151241,14.995463,SVN,2013577.0,52944719872.0,,0.051,25.521,0.051,54.629,0.11,0.728,0.06,383.852,1.969,0.348,8938.516,17.998,2696.693,5.43,-0.396,-0.06,7490.945,15.084,35.936,20.97,15.15,7523.924,15.11,21.773,0.612,0.522,42625.898,1.621,2.067,1.217,2910.244,5.86,29845.785,60.097,38.782,70.018,-3.029,-0.327,10.458,183.753,0.37,5193.613,0.0,0.0,22.06,0.044,2.449,12.184,5.8,3.756,0.308,10.218,1782.897,3.59,5074.476,23.759,11.905,-1.752,-0.695,25.734,4593.815,9.25,12780.112,61.218,29.982,0.04,0.264,-5.71,-1.019,15.148,2756.289,5.55,7523.167,36.731,17.649,3.929,1.196,31.641,29.798,0.06,15713.656,0.0,0.0,1.544,0.003,0.397,36.864,0.316,0.11,0.0,-10.0,-0.035,54.629,0.0,156.949,0.728,0.0,0.368,7504.059,85.831,4.771,0.324,10.585,1837.526,3.7,5256.946,24.487,12.333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,Europe
Slovenia,2007.0,100.0,100.0,,18.35,5.96,5.7,3.38,60.37234,42242.93,4.51,16280.00069,11.193771,6.980160755,23787.64656,103.0,20273.0,46.151241,14.995463,SVN,2023230.0,56590131200.0,214.487,0.11,79.878,0.162,54.369,0.11,0.731,0.189,388.963,1.651,0.297,9042.749,18.296,2708.54,5.48,0.287,0.043,7476.637,15.127,36.436,21.429,15.27,7547.338,15.04,21.659,-0.526,-0.451,42199.438,1.509,0.168,0.101,2945.785,5.96,29753.359,60.198,39.628,70.507,1.694,0.177,10.635,222.417,0.45,5256.386,-25.0,-0.011,16.466,0.033,2.992,12.456,5.85,-9.05,-0.983,9.235,1616.227,3.27,4564.489,21.742,10.816,-0.676,-0.552,25.181,4487.873,9.08,12446.076,60.372,29.493,0.23,1.506,2.65,0.304,15.453,2817.277,5.7,7637.62,37.899,18.099,-1.18,-0.373,31.267,14.828,0.03,15454.227,0.0,0.0,1.537,0.003,0.199,36.622,0.332,0.11,0.0,5.051,0.016,54.369,0.0,164.089,0.731,0.0,0.389,7433.658,85.379,-5.607,-0.857,9.729,1670.596,3.38,4808.455,22.473,11.395,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,Europe
Slovenia,2008.0,100.0,100.0,,17.63,5.83,6.27,4.31,64.472885,46037.57,4.59,17360.00061,13.052405,3.509841517,27483.33717,103.0,20273.0,46.151241,14.995463,SVN,2034037.0,57981923328.0,77.415,0.125,140.962,0.287,142.574,0.29,1.767,0.306,350.396,-3.654,-0.668,8666.057,17.627,2620.405,5.33,-0.331,-0.05,7412.315,15.077,32.48,18.821,14.81,7281.087,16.41,21.851,9.694,8.277,46044.379,1.615,6.7,4.034,2866.221,5.83,31578.297,64.231,35.527,68.582,-3.958,-0.421,10.214,235.984,0.48,5021.529,-0.093,-0.0,16.363,0.033,2.925,10.906,5.75,23.025,2.056,11.291,1976.365,4.02,5550.938,24.497,12.056,17.808,4.243,29.425,5201.479,10.58,14466.084,64.473,31.418,-1.6,-10.804,10.149,1.463,16.915,3082.54,6.27,8316.108,38.208,18.061,16.384,5.123,36.39,9.833,0.02,17890.709,0.943,0.0,1.543,0.003,0.122,38.855,0.929,0.29,0.0,179.808,0.597,142.574,0.0,456.693,1.767,0.0,0.992,8067.7,93.656,30.159,2.781,12.509,2118.939,4.31,6149.975,26.264,13.357,,0.003,0.003,0.0,0.0,1.382,0.0,0.003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,Europe
Slovenia,2009.0,100.0,100.0,,19.57,5.75,5.74,4.9,64.91763,42289.82,4.45,15510.00023,15.9465475,-7.548437791,24694.23049,103.0,20273.0,46.151241,14.995463,SVN,2045578.0,53266132992.0,22.496,0.065,171.698,0.351,92.883,0.19,1.159,0.406,341.672,-7.153,-1.261,8000.748,16.366,2507.849,5.13,-2.013,-0.304,7222.107,14.773,31.3,18.94,13.33,6516.496,16.39,24.147,-7.735,-7.245,42243.055,1.622,-11.437,-7.346,2810.941,5.75,27809.021,56.886,35.082,65.831,-5.374,-0.549,9.665,288.427,0.59,4724.883,0.0,0.0,16.271,0.033,3.6,11.185,5.6,17.347,1.877,13.168,2302.528,4.71,6437.124,28.737,15.238,1.219,0.101,29.526,5201.464,10.64,14434.027,64.918,34.169,-3.06,-22.956,-8.513,-1.535,15.38,2806.053,5.74,7518.562,35.021,17.798,-15.213,-5.536,30.854,14.666,0.03,15083.392,-0.935,-0.0,1.52,0.003,0.183,35.706,0.616,0.19,0.0,-33.677,-0.313,92.883,0.0,301.184,1.159,0.0,0.713,8012.405,86.411,14.499,1.637,14.146,2395.411,4.9,6915.466,29.896,16.371,300.0,0.008,0.011,0.0,0.0,5.461,0.0,0.013,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,Europe
Slovenia,2010.0,100.0,100.0,,20.07,5.85,5.66,4.75,64.02214,42123.36,4.51,15779.99973,15.326107,1.343748472,23509.54314,103.0,20273.0,46.151241,14.995463,SVN,2057294.0,53649776640.0,48.133,0.169,252.894,0.52,106.937,0.22,1.353,0.601,353.629,2.023,0.331,8116.1,16.697,2571.339,5.29,0.023,0.003,7182.6,14.777,32.534,19.288,14.14,6873.106,16.26,23.693,0.18,0.155,42077.926,1.614,1.428,0.812,2843.541,5.85,28045.439,57.698,35.978,66.651,3.755,0.363,10.028,267.341,0.55,4874.385,133.308,0.044,37.745,0.078,3.383,11.584,5.75,-4.178,-0.628,12.54,2197.061,4.52,6095.417,27.798,14.486,-0.663,-0.657,28.869,5060.044,10.41,14032.486,64.022,33.349,-2.12,-14.993,-1.429,-0.313,15.067,2751.187,5.66,7323.721,34.809,17.405,0.383,0.118,30.972,4.861,0.01,15054.956,0.0,0.0,1.511,0.003,0.062,35.779,0.705,0.22,0.0,14.508,0.089,106.937,0.0,342.915,1.353,0.0,0.815,7903.586,86.567,0.172,-0.344,13.802,2308.858,4.75,6708.765,29.213,15.944,225.0,0.025,0.036,4.861,0.01,17.539,0.062,0.042,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,Europe
Slovenia,2011.0,100.0,100.0,,19.14,5.82,6.22,3.88,63.442215,40734.336,4.47,15699.99981,12.851766,0.861327733,25095.13229,103.0,20273.0,46.151241,14.995463,SVN,2065457.0,53761445888.0,-20.299,-0.106,200.763,0.415,121.039,0.25,1.57,0.493,358.668,1.377,0.23,8195.332,16.927,2570.86,5.31,1.603,0.237,7268.874,15.014,33.354,20.142,14.55,7044.446,15.92,23.806,-2.92,-2.528,40687.836,1.563,-2.32,-1.339,2817.779,5.82,27286.537,56.359,36.558,67.063,-14.434,-1.447,8.581,237.236,0.49,4154.33,-71.405,-0.055,10.751,0.022,3.078,10.21,5.71,-21.16,-2.714,9.826,1723.589,3.56,4757.459,22.362,11.693,-3.839,-1.189,27.68,4889.959,10.1,13401.301,63.442,32.937,-1.37,-9.416,9.864,1.385,16.452,3011.44,6.22,7965.457,39.07,19.577,-0.391,-0.121,30.851,9.683,0.02,14936.875,0.0,0.0,1.505,0.003,0.126,36.711,0.804,0.25,0.0,14.027,0.099,121.039,0.0,389.471,1.57,0.0,0.957,7707.737,84.039,-18.542,-2.574,11.228,1878.519,3.88,5435.843,24.372,13.36,407.692,0.146,0.182,33.891,0.07,88.151,0.44,0.217,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,Europe
Slovenia,2012.0,100.0,100.0,,20.22,5.69,5.53,4.33,63.408356,39508.945,4.4,15119.99989,14.665227,-2.639438757,22643.10025,103.0,20273.0,46.151241,14.995463,SVN,2069365.0,52342431744.0,43.248,0.179,287.045,0.594,130.475,0.27,1.736,0.727,359.486,-5.051,-0.855,7766.694,16.072,2483.854,5.14,-4.954,-0.744,6895.694,14.27,33.055,19.682,14.51,7011.813,15.55,23.929,-2.832,-2.38,39460.902,1.56,-3.246,-1.829,2749.636,5.69,26351.061,54.53,36.592,66.778,-3.813,-0.327,8.253,256.117,0.53,3988.366,0.132,0.0,10.745,0.022,3.408,10.107,5.59,9.461,0.864,10.691,1884.636,3.9,5166.225,25.08,13.092,-0.558,-0.551,27.129,4764.747,9.86,13109.847,63.408,33.222,-1.04,-7.167,-11.054,-1.907,14.545,2672.318,5.53,7028.725,35.563,17.812,-2.097,-0.647,30.204,9.665,0.02,14596.0,0.943,0.0,1.517,0.003,0.129,36.989,0.852,0.27,0.0,5.952,0.048,130.475,0.0,411.874,1.736,0.0,1.044,7514.382,81.659,14.631,1.357,12.584,2092.429,4.33,6081.122,27.846,15.41,146.97,0.265,0.447,77.318,0.16,215.977,1.029,0.547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,Europe
Slovenia,2013.0,100.0,100.0,,22.48,5.39,5.3,5.11,65.88608,39029.04,4.33,14550.00019,17.365847,-1.029282772,23496.6025,103.0,20273.0,46.151241,14.995463,SVN,2072374.0,51803648000.0,15.095,0.09,329.895,0.684,125.46,0.26,1.646,0.846,336.709,-3.406,-0.547,7491.27,15.525,2349.962,4.87,-9.397,-1.341,6238.64,12.929,30.823,19.219,14.51,7001.632,15.8,24.968,-1.078,-0.88,38978.773,1.559,-4.295,-2.342,2600.882,5.39,25182.643,52.188,34.114,64.606,-1.778,-0.147,8.107,246.095,0.51,3911.78,49.789,0.011,16.071,0.033,3.228,10.036,5.32,18.723,1.925,12.616,2234.153,4.63,6087.685,29.304,15.618,6.14,1.462,28.591,5023.224,10.41,13796.133,65.886,35.394,-1.29,-8.89,-4.124,-0.684,13.861,2557.454,5.3,6688.507,33.544,17.159,-5.456,-1.648,28.556,4.825,0.01,13779.594,-0.935,-0.0,1.5,0.003,0.063,35.352,0.833,0.26,0.0,-2.247,-0.019,125.46,0.0,402.034,1.646,0.0,1.031,7624.107,80.779,17.665,2.146,14.73,2465.771,5.11,7107.625,32.342,18.235,31.902,0.139,0.586,106.158,0.22,282.75,1.392,0.725,,0.011,0.011,0.0,0.0,5.26,0.0,0.013;;;;;;;;;;;;,Europe
Slovenia,2014.0,100.0,100.0,,22.91,4.18,6.37,6.6,75.62682,39987.75,4.09,13109.99966,21.739605,2.768158831,24214.92207,103.0,20273.0,46.151241,14.995463,SVN,2074923.0,53237653504.0,-28.563,-0.195,235.377,0.488,120.486,0.25,1.458,0.589,244.315,-21.074,-3.272,5905.311,12.253,1812.115,3.76,-22.471,-2.905,4830.799,10.024,21.924,14.787,14.41,6944.836,17.15,28.007,2.578,2.082,39934.504,1.556,-8.455,-4.413,2014.532,4.18,23025.074,47.775,24.373,57.657,-10.187,-0.826,7.281,178.32,0.37,3508.957,0.0,0.0,16.051,0.033,2.157,8.787,4.19,31.605,3.888,16.504,2935.049,6.09,7953.945,35.51,19.917,21.435,6.495,35.086,6250.834,12.97,16909.432,75.627,42.343,-2.74,-19.015,20.189,2.699,16.56,3069.993,6.37,7980.875,37.143,19.985,-1.103,-0.315,28.241,24.097,0.05,13610.808,0.0,0.0,1.499,0.003,0.292,34.083,0.827,0.25,0.0,-0.766,-0.006,120.486,0.0,398.463,1.458,0.0,0.998,8265.367,82.861,22.575,3.796,18.526,3180.841,6.6,8928.556,38.484,22.358,19.535,0.11,0.696,125.306,0.26,335.549,1.516,0.84,0.0,-0.0,0.011,0.0,0.0,5.223,0.0,0.013;;;;;;;;;;;;,Europe
Slovenia,2015.0,100.0,100.0,,21.38,4.8,5.65,4.35,67.567566,35959.715,3.95,13140.00034,15.851431,2.210081607,20881.76693,103.0,20273.0,46.151241,14.995463,SVN,2080865.0,54414237696.0,-31.566,-0.154,160.617,0.334,124.948,0.26,1.757,0.447,316.892,1.057,0.13,5950.715,12.383,2104.894,4.38,5.427,0.544,5078.416,10.567,29.595,16.573,14.75,7088.398,14.8,25.404,-9.83,-8.146,35905.984,1.373,0.313,0.149,2306.733,4.8,23031.154,47.925,32.432,64.143,6.092,0.444,7.724,192.228,0.4,3712.081,-0.143,-0.0,15.982,0.033,2.703,10.338,4.69,-37.492,-6.249,10.255,1830.969,3.81,4928.161,25.743,13.725,-23.26,-8.295,26.791,4805.694,10.0,12874.827,67.568,35.857,-0.05,-0.339,-11.334,-1.964,14.595,2715.217,5.65,7014.086,38.176,19.535,-1.5,-0.424,27.818,9.611,0.02,13368.358,0.0,0.0,1.494,0.003,0.135,37.232,0.852,0.26,0.0,3.089,0.026,124.948,0.0,409.598,1.757,0.0,1.141,7112.427,74.716,-33.958,-6.331,12.195,2090.477,4.35,5860.741,29.392,16.322,6.615,0.042,0.738,129.754,0.27,354.6,1.824,0.988,50.0,0.005,0.016,4.806,0.01,7.765,0.068,0.022;;;;;;;;;;;;,Europe
Slovenia,2016.0,100.0,100.0,,20.96,5.45,5.72,5.06,66.42021,38266.707,3.95,13899.99962,17.115887,3.191852518,21663.64341,103.0,20273.0,46.151241,14.995463,SVN,2090020.0,56151179264.0,-37.434,-0.125,100.052,0.209,133.97,0.28,1.725,0.262,325.94,6.888,0.853,6332.725,13.236,2397.106,5.01,9.21,0.973,5521.842,11.541,30.869,16.574,15.05,7200.888,16.23,26.065,6.883,5.143,38209.27,1.422,6.999,3.354,2607.63,5.45,24535.143,51.279,33.58,64.213,6.036,0.466,8.191,200.955,0.42,3918.91,66.665,0.022,26.521,0.055,2.588,10.256,5.29,18.251,1.8,12.055,2153.089,4.5,5767.744,27.726,15.095,6.248,1.788,28.579,5157.845,10.78,13674.126,66.42,35.787,-1.18,-7.841,1.186,0.086,14.681,2736.816,5.72,7024.391,35.243,18.384,7.316,2.035,29.853,9.569,0.02,14283.507,0.943,0.0,1.502,0.003,0.123,37.382,0.903,0.28,0.0,5.993,0.051,133.97,0.0,432.242,1.725,0.0,1.131,7765.476,79.858,12.345,1.703,13.898,2421.029,5.06,6649.736,31.177,17.403,-2.555,-0.023,0.715,129.185,0.27,341.992,1.664,0.895,0.274,-0.0,0.016,4.785,0.01,7.706,0.062,0.02;;;;;;;;;;;;,Europe
Slovenia,2017.0,100.0,100.0,,19.71,5.32,6.29,4.44,66.853584,38524.098,3.88,14119.99989,14.848828,4.815380632,23455.94473,103.0,20273.0,46.151241,14.995463,SVN,2098396.0,58855038976.0,34.734,0.073,134.266,0.282,133.435,0.28,1.745,0.349,318.38,-0.31,-0.041,6287.904,13.195,2296.993,4.82,,,,,30.031,16.346,15.53,7400.891,16.05,25.317,1.08,0.863,38467.918,1.372,2.156,1.106,2535.27,5.32,24964.055,52.384,33.146,64.896,5.268,0.431,8.622,228.746,0.48,4108.881,,,,,2.991,10.681,5.11,-14.094,-1.76,10.295,1844.266,3.87,4906.027,24.112,12.754,0.325,-0.243,28.336,5113.429,10.73,13503.861,66.854,35.104,-0.52,-3.348,9.979,1.37,16.051,2997.528,6.29,7649.223,39.19,19.885,2.395,0.715,30.568,9.531,0.02,14567.27,,,,,0.125,37.869,0.938,0.28,0.0,3.848,0.035,133.435,0.0,447.081,1.745,0.0,1.162,7648.699,80.721,-10.147,-1.613,12.285,2115.902,4.44,5854.638,27.664,15.22,6.317,0.041,0.755,133.435,0.28,360.014,1.745,0.936,-4.994,-0.001,0.015,4.766,0.01,7.249,0.062,0.019;;;;;;;;;;;;,Europe
Slovenia,2018.0,100.0,100.0,,20.61,5.12,5.78,5.22,68.23821,39165.715,3.67,14069.99969,16.982708,4.422521568,26104.10279,103.0,20273.0,46.151241,14.995463,SVN,2105931.0,61476691968.0,198.668,0.56,399.574,0.841,123.461,0.26,1.613,1.021,304.591,-2.24,-0.296,6125.03,12.899,2193.804,4.62,,,,,28.66,15.656,15.62,7417.147,16.12,24.908,2.069,1.67,39123.293,1.34,0.94,0.492,2431.229,5.12,25108.457,52.877,31.762,64.178,-1.061,-0.091,8.531,227.928,0.48,4050.732,,,,,2.978,10.354,4.91,21.611,2.152,12.446,2231.792,4.7,5910.14,29.156,15.106,7.597,1.178,29.514,5223.343,11.0,14014.832,68.238,35.822,-0.5,-3.201,-8.096,-1.386,14.665,2744.629,5.78,6963.852,35.856,17.8,2.877,0.879,31.447,9.497,0.02,14932.697,,,,,0.124,38.168,0.871,0.26,0.0,-7.204,-0.068,123.461,0.0,413.389,1.613,0.0,1.057,7654.572,82.391,28.434,2.564,14.849,2478.714,5.22,7050.98,32.382,18.022,-10.183,-0.081,0.675,118.712,0.25,320.313,1.551,0.819,5.336,0.001,0.016,4.748,0.01,7.564,0.062,0.019;;;;;;;;;;;;,Europe
Slovenia,2019.0,100.0,100.0,,20.86,5.03,5.82,5.04,68.34487,37905.92,3.5,13600.00038,16.78137,3.250531336,25942.95477,103.0,20273.0,46.151241,14.995463,SVN,2112905.0,63598211072.0,30.595,0.257,520.103,1.099,118.321,0.25,1.573,1.374,298.93,-5.461,-0.704,5771.447,12.195,2120.303,4.48,,,,,28.194,15.243,15.57,7369.001,15.89,25.344,-2.899,-2.389,37863.648,1.258,-4.044,-2.138,2380.609,5.03,24013.488,50.738,31.655,63.421,0.428,0.037,8.567,255.572,0.54,4054.659,,,,,3.398,10.709,4.75,-4.781,-0.639,11.808,2120.303,4.48,5588.307,28.194,14.759,0.92,-0.25,29.264,5139.843,10.86,13850.158,68.345,36.579,-0.32,-2.055,0.776,0.059,14.725,2754.502,5.82,6968.929,36.627,18.405,-4.677,-1.471,29.977,4.733,0.01,14187.383,,,,,0.063,37.47,0.818,0.25,0.0,-6.052,-0.053,118.321,0.0,387.088,1.573,0.0,1.022,7520.452,80.002,1.056,-0.309,14.539,2385.342,5.04,6881.229,31.718,18.174,18.857,0.124,0.799,141.985,0.3,378.059,1.888,0.998,2.143,0.0,0.016,4.733,0.01,7.672,0.063,0.02;;;;;;;;;;;;,Europe
Slovenia,2020.0,100.0,100.0,,,4.96,6.35,5.58,70.633514,36542.867,,,19.160215,-4.229261389,25517.33067,103.0,20273.0,46.151241,14.995463,SVN,2117648.0,60849950720.0,-1.657,-0.018,510.341,1.081,127.5,0.27,1.599,1.398,277.087,-3.697,-0.451,5545.615,11.744,2058.888,4.36,,,,,25.814,15.193,14.89,7031.386,16.89,28.927,-3.384,-2.707,36500.57,1.27,-10.566,-5.361,2342.221,4.96,21428.219,45.377,29.366,58.707,-0.181,-0.016,8.552,273.889,0.58,4038.257,,,,,3.434,11.064,4.68,10.15,1.151,12.958,2328.054,4.93,6119.18,29.189,16.765,8.812,2.654,31.918,5633.609,11.93,15072.351,70.634,41.293,-2.0,-13.432,9.13,1.285,16.01,2998.61,6.35,7560.318,37.596,20.713,-16.327,-4.894,25.082,9.444,0.02,11844.35,,,,,0.118,32.45,0.885,0.27,0.0,8.261,0.068,127.5,0.0,418.126,1.599,0.0,1.146,7975.83,77.295,8.511,1.368,15.908,2634.999,5.58,7512.033,33.037,20.581,21.501,0.168,0.967,174.722,0.37,456.634,2.191,1.251,1.642,0.0,0.016,4.722,0.01,7.752,0.059,0.021;;;;;;;;;;;;,Europe
Spain,2000.0,100.0,100.0,,7.88,124.22,62.21,34.49,43.7715,37495.703,3.6,293310.0,7.0082307,5.24599468,14713.06571,94.0,505370.0,40.463667,-3.74922,ESP,40741652.0,1094998753280.0,,0.0,0.0,0.0,36.572,1.49,0.674,0.0,470.94,6.8,15.503,5976.333,243.486,1941.257,79.09,-2.854,-2.849,2380.998,97.006,35.8,15.963,225.36,5531.44,220.92,16.495,5.804,83.675,37439.527,1.393,4.122,49.196,3048.968,124.22,30499.564,1242.603,56.229,81.464,14.521,22.439,176.964,495.316,20.18,4343.564,7.235,0.122,44.527,1.814,9.135,11.602,104.04,29.336,19.833,87.438,693.639,28.26,2146.162,12.792,5.732,13.705,34.479,282.745,2373.492,96.7,6939.961,43.771,18.536,4.44,1.97,5.699,9.517,176.51,1526.939,62.21,4332.432,28.16,11.572,1.388,11.254,822.153,612.395,24.95,20179.666,-21.631,-0.814,72.368,2.948,11.294,53.899,4.766,1.49,0.0,-13.399,-0.737,36.572,0.0,116.98,0.674,0.0,0.312,5422.46,1525.348,30.935,24.962,106.235,846.554,34.49,2607.529,15.612,6.965,5.882,0.003,0.053,0.245,0.01,1.306,0.005,0.003,72.267,5.864,13.978,116.097,4.73,343.081,2.141,0.916;;;;;;;;;;;;,Europe
Spain,2001.0,100.0,100.0,,8.93,120.06,63.71,49.3,48.487576,39003.945,3.56,294790.0,9.167547,3.932948843,15355.70317,94.0,505370.0,40.463667,-3.74922,ESP,40966448.0,1147959115776.0,,0.0,0.0,0.0,39.789,1.63,0.699,0.0,422.534,-8.445,-20.562,5441.62,222.924,1715.306,70.27,-5.731,-5.559,2232.236,91.447,30.15,14.046,236.52,5773.505,233.07,16.953,4.047,61.73,38740.926,1.383,1.546,19.215,2930.691,120.06,30801.24,1261.817,51.512,79.506,7.759,13.73,190.694,570.223,23.36,4654.891,218.224,3.959,140.917,5.773,10.023,12.015,98.48,38.745,33.09,120.529,998.134,40.89,2942.13,17.544,7.594,15.442,42.515,325.261,2758.599,113.01,7939.685,48.488,20.494,3.45,1.459,2.415,3.088,179.599,1555.175,63.71,4384.04,27.335,11.316,3.168,26.046,848.199,645.162,26.43,20704.729,48.994,1.445,107.232,4.393,11.34,53.444,5.206,1.63,0.0,9.243,0.441,39.789,0.0,127.091,0.699,0.0,0.328,5689.29,1587.078,38.073,39.427,145.662,1203.424,49.3,3555.645,21.152,9.178,33.333,0.017,0.071,0.488,0.02,1.721,0.009,0.004,42.987,5.879,19.857,165.013,6.76,484.702,2.9,1.251;;;;;;;;;;;;,Europe
Spain,2002.0,100.0,100.0,,7.42,143.72,63.02,33.17,40.0942,38938.438,3.57,312750.0,6.4462705,2.731022232,17025.53198,94.0,505370.0,40.463667,-3.74922,ESP,41477652.0,1191323500544.0,,0.0,0.0,0.0,62.443,2.59,1.08,0.0,481.931,12.677,28.261,6055.905,251.185,1957.199,81.18,-2.277,-2.082,2154.532,89.365,33.838,15.557,245.24,5912.582,239.91,16.756,1.736,27.548,38927.609,1.355,5.848,73.797,3464.999,143.72,32200.811,1335.614,59.906,82.72,14.337,27.34,218.034,780.902,32.39,5256.67,4.554,0.263,145.518,6.036,13.501,13.504,115.62,-44.134,-53.629,66.9,511.601,21.22,1612.909,8.845,4.143,-13.482,-46.249,279.012,2319.08,96.19,6726.795,40.094,17.28,5.33,2.173,-1.086,-3.097,176.502,1519.372,63.02,4255.343,26.268,10.931,2.145,18.196,866.395,726.897,30.15,20888.236,-9.701,-0.426,95.636,3.967,12.567,53.659,8.255,2.59,0.0,58.553,3.049,62.443,0.0,199.024,1.08,0.0,0.511,5784.079,1614.626,-29.455,-43.152,102.51,799.708,33.17,2471.452,13.826,6.349,25.0,0.017,0.088,0.482,0.02,2.111,0.008,0.005,38.216,7.411,27.268,225.182,9.34,657.408,3.893,1.689;;;;;;;;;;;;,Europe
